,property_type,society,sector,price,price_per_sqft,area,areaWithType,bedRoom,bathroom,balcony,floorNum,facing,agePossession,super_built_up_area,built_up_area,carpet_area,study room,servant room,store room,pooja room,others,furnishing_type,luxury_score,area_room_ratio
114,flat,smart world gems,sector 89,1.01,9157.0,1103.0,Carpet area: 1103 (102.47 sq.m.),2.0,2.0,2,4.0,,Under Construction,,,1103.0,1.0,0.0,0.0,0.0,0.0,0.0,38.0,551.5
115,flat,bptp terra,sector 37d,1.65,7531.0,2191.0,Super Built up area 2191(203.55 sq.m.)Built Up area: 2091 sq.ft. (194.26 sq.m.)Carpet area: 1991 sq.ft. (184.97 sq.m.),4.0,3.0,3+,6.0,West,Relatively New,2191.0,2091.0,1991.0,0.0,0.0,0.0,0.0,0.0,1.0,149.0,547.75
116,flat,puri diplomatic greens,sector 111,2.25,13235.0,1700.0,Super Built up area 1700(157.94 sq.m.),3.0,3.0,2,12.0,North-East,Relatively New,1700.0,,,0.0,0.0,0.0,0.0,0.0,0.0,101.0,566.6666666666666
117,flat,eldeco accolade,sohna road,0.66,5181.0,1274.0,Super Built up area 1264(117.43 sq.m.)Carpet area: 730 sq.ft. (67.82 sq.m.),2.0,2.0,3,12.0,North-West,Relatively New,1264.0,,730.0,0.0,0.0,0.0,1.0,0.0,0.0,49.0,637.0
118,flat,dlf regal gardens,sector 90,1.26,7403.0,1702.0,Super Built up area 1702(158.12 sq.m.)Carpet area: 1500 sq.ft. (139.35 sq.m.),3.0,3.0,3,6.0,North-East,Relatively New,1702.0,,1500.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,567.3333333333334
119,house,independent,sector 17,9.5,23457.0,4050.0,Plot area 502(419.74 sq.m.)Built Up area: 500 sq.yards (418.06 sq.m.)Carpet area: 450 sq.yards (376.26 sq.m.),8.0,8.0,3,3.0,West,Relatively New,,500.0,450.0,1.0,0.0,0.0,0.0,0.0,1.0,27.0,506.25
120,flat,signature global synera,sector 81,0.4,6319.0,633.0,Super Built up area 633(58.81 sq.m.)Carpet area: 539 sq.ft. (50.07 sq.m.),2.0,2.0,1,12.0,South,Relatively New,633.0,,539.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,316.5
121,flat,shapoorji pallonji joyville gurugram,sector 102,2.03,11998.0,1692.0,Super Built up area 1692(157.19 sq.m.)Carpet area: 1027.68 sq.ft. (95.47 sq.m.),3.0,3.0,2,1.0,,New Property,1692.0,,1027.68,0.0,0.0,0.0,0.0,0.0,0.0,67.0,564.0
122,flat,ambience creacions,sector 22,4.8,19200.0,2500.0,Carpet area: 2500 (232.26 sq.m.),4.0,6.0,3+,10.0,North-East,New Property,,,2500.0,0.0,1.0,0.0,1.0,0.0,2.0,49.0,625.0
123,flat,emaar imperial gardens,sector 102,1.85,9136.0,2025.0,Carpet area: 2025 (188.13 sq.m.),3.0,3.0,3+,0.0,South-West,Relatively New,,,2025.0,0.0,1.0,0.0,0.0,0.0,1.0,95.0,675.0
124,flat,dnha group housing society,manesar,0.75,4518.0,1660.0,Super Built up area 1660(154.22 sq.m.),3.0,2.0,2,5.0,,Moderately Old,1660.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.3333333333334
125,flat,godrej nature plus,sector 33,1.35,8671.0,1557.0,Super Built up area 1557(144.65 sq.m.),3.0,2.0,3+,17.0,,New Property,1557.0,,,0.0,0.0,0.0,0.0,0.0,0.0,38.0,519.0
126,flat,oriental valley chs,sector 9a,1.5,8108.0,1850.0,Carpet area: 1850 (171.87 sq.m.),4.0,3.0,3+,8.0,,Moderately Old,,,1850.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,462.5
127,flat,m3m skycity,sector 65,2.8,15317.0,1828.0,Built Up area: 1828 (169.83 sq.m.),3.0,3.0,0,14.0,,Undefined,,1828.0,,0.0,0.0,0.0,0.0,0.0,0.0,39.0,609.3333333333334
128,flat,mapsko mount ville,sector 79,1.25,8389.0,1490.0,Carpet area: 1490 (138.43 sq.m.),3.0,3.0,3+,16.0,North,Relatively New,,,1490.0,0.0,0.0,0.0,0.0,0.0,1.0,49.0,496.6666666666667
129,flat,emaar gurgaon greens,sector 102,1.45,8788.0,1650.0,Super Built up area 1650(153.29 sq.m.),3.0,3.0,2,7.0,South-West,Relatively New,1650.0,,,0.0,1.0,0.0,0.0,0.0,1.0,169.0,550.0
130,flat,ashok vihar phase 2,sector 3 phase 2,0.28,4308.0,650.0,Super Built up area 650(60.39 sq.m.)Carpet area: 550 sq.ft. (51.1 sq.m.),2.0,2.0,1,3.0,North,Relatively New,650.0,,550.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,325.0
131,flat,supertech araville,sector 79,0.71,6063.0,1171.0,Super Built up area 1295(120.31 sq.m.)Carpet area: 1250 sq.ft. (116.13 sq.m.),2.0,2.0,3+,17.0,North,New Property,1295.0,,1250.0,0.0,0.0,0.0,0.0,1.0,0.0,53.0,585.5
132,flat,lotus homz,sector 111,0.36,8889.0,405.0,Carpet area: 405 (37.63 sq.m.),1.0,1.0,1,10.0,,Relatively New,,,405.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,405.0
133,flat,m3m merlin,sector 67,3.4,14419.0,2358.0,Super Built up area 2358(219.07 sq.m.)Carpet area: 1900 sq.ft. (176.52 sq.m.),3.0,4.0,3,15.0,South,Relatively New,2358.0,,1900.0,0.0,1.0,0.0,0.0,0.0,1.0,110.0,786.0
134,flat,indiabulls centrum park,sector 103,1.2,8433.0,1423.0,Super Built up area 1423(132.2 sq.m.),2.0,2.0,3,3.0,North-East,Moderately Old,1423.0,,,0.0,0.0,0.0,0.0,0.0,0.0,26.0,711.5
135,house,independent,sector 4,0.4,8889.0,450.0,Plot area 50(41.81 sq.m.),1.0,1.0,0,1.0,,Moderately Old,,450.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,450.0
136,flat,pareena laxmi apartments,sector 99a,0.32,5517.0,580.0,Super Built up area 575(53.42 sq.m.)Carpet area: 570.17 sq.ft. (52.97 sq.m.),2.0,2.0,1,2.0,,New Property,575.0,,570.17,0.0,0.0,0.0,0.0,0.0,0.0,43.0,290.0
137,house,independent,sector 105,0.55,10913.0,504.0,Built Up area: 56 (5.2 sq.m.),2.0,4.0,0,2.0,,Undefined,,56.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0
138,flat,central park flower valley,sector 33,1.55,11923.0,1300.0,Carpet area: 1300 (120.77 sq.m.),3.0,3.0,3+,7.0,North-East,New Property,,,1300.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,433.3333333333333
139,house,independent,sector 43,9.85,29642.0,3323.0,Plot area 418(349.5 sq.m.),5.0,5.0,2,3.0,West,Old Property,,418.0,,1.0,1.0,0.0,1.0,0.0,0.0,21.0,664.6
140,flat,signature the serenas,sohna road,0.45,8475.0,531.0,Carpet area: 531 (49.33 sq.m.),2.0,2.0,1,10.0,,New Property,,,531.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,265.5
141,flat,alpha corp gurgaonone,sector 84,2.24,6523.0,3434.0,Super Built up area 3434(319.03 sq.m.)Carpet area: 2900 sq.ft. (269.42 sq.m.),4.0,4.0,3,12.0,West,Relatively New,3434.0,,2900.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,858.5
142,house,huda sector-56 gurgaon,sector 56,3.6,24845.0,1449.0,Plot area 161(134.62 sq.m.),5.0,5.0,3+,3.0,North-East,Moderately Old,,1449.0,,0.0,0.0,0.0,0.0,1.0,0.0,47.0,289.8
143,flat,corona optus,sector 37c,1.27,7204.0,1763.0,Super Built up area 1763(163.79 sq.m.)Carpet area: 1410 sq.ft. (130.99 sq.m.),3.0,3.0,3,2.0,South,Relatively New,1763.0,,1410.0,1.0,0.0,0.0,0.0,1.0,0.0,49.0,587.6666666666666
144,house,independent,sector 25,4.45,32963.0,1350.0,Plot area 150(125.42 sq.m.),4.0,3.0,3+,2.0,West,Moderately Old,,1350.0,,0.0,0.0,1.0,0.0,0.0,0.0,79.0,337.5
145,flat,raheja revanta,sector 78,0.99,6100.0,1623.0,Super Built up area 1621(150.6 sq.m.),2.0,2.0,3,14.0,East,Under Construction,1621.0,,,0.0,0.0,0.0,0.0,1.0,0.0,39.0,811.5
146,flat,m3m skycity,sector 65,3.0,16411.0,1828.0,Super Built up area 1828(169.83 sq.m.),3.0,3.0,3,17.0,East,Under Construction,1828.0,,,0.0,0.0,0.0,0.0,0.0,0.0,99.0,609.3333333333334
147,flat,godrej,sector 79,1.3,8270.0,1572.0,Super Built up area 1572(146.04 sq.m.),2.0,2.0,3,3.0,North-East,New Property,1572.0,,,1.0,0.0,0.0,0.0,0.0,0.0,49.0,786.0
148,flat,pareena coban residences,sector 99a,1.38,7150.0,1930.0,Super Built up area 2352(218.51 sq.m.)Built Up area: 2150 sq.ft. (199.74 sq.m.)Carpet area: 1930 sq.ft. (179.3 sq.m.),4.0,5.0,3+,1.0,South-East,Relatively New,2352.0,2150.0,1930.0,0.0,1.0,0.0,0.0,1.0,0.0,49.0,482.5
149,flat,smart world orchard,sector 61,2.3,14110.0,1630.0,Super Built up area 1630(151.43 sq.m.),3.0,3.0,2,2.0,,Under Construction,1630.0,,,1.0,0.0,0.0,0.0,0.0,0.0,79.0,543.3333333333334
150,house,sushant lok 1 builder floors,sector 43,10.85,28841.0,3762.0,Plot area 418(349.5 sq.m.),8.0,8.0,3,3.0,West,Moderately Old,,3762.0,,1.0,1.0,1.0,1.0,0.0,2.0,160.0,470.25
151,flat,tulip lemon,sector 69,0.6,10000.0,600.0,Carpet area: 600 (55.74 sq.m.),2.0,1.0,1,12.0,,Relatively New,,,600.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,300.0
152,flat,alpha corp gurgaonone,sector 84,1.15,7497.0,1534.0,Super Built up area 1534(142.51 sq.m.)Carpet area: 1260 sq.ft. (117.06 sq.m.),2.0,2.0,3,14.0,South-East,Relatively New,1534.0,,1260.0,1.0,0.0,0.0,0.0,0.0,0.0,28.0,767.0
153,flat,parsvnath green ville,sector 48,1.42,8606.0,1650.0,Super Built up area 1650(153.29 sq.m.),3.0,3.0,3,1.0,North-West,Moderately Old,1650.0,,,0.0,0.0,1.0,0.0,0.0,2.0,174.0,550.0
154,flat,vidya apartment,sector 3 phase 3 extension,0.22,4207.0,523.0,Built Up area: 570 (52.95 sq.m.)Carpet area: 550 sq.ft. (51.1 sq.m.),2.0,2.0,1,1.0,North-West,Relatively New,,570.0,550.0,0.0,0.0,0.0,0.0,1.0,2.0,36.0,261.5
155,flat,chd avenue,sector 71,1.0,6734.0,1485.0,Super Built up area 1485(137.96 sq.m.),3.0,3.0,3+,3.0,North,Relatively New,1485.0,,,0.0,0.0,0.0,0.0,0.0,1.0,7.0,495.0
157,flat,mapsko mount ville,sector 79,1.3,8725.0,1490.0,Super Built up area 1490(138.43 sq.m.)Built Up area: 1176 sq.ft. (109.25 sq.m.)Carpet area: 863.91 sq.ft. (80.26 sq.m.),3.0,3.0,3,19.0,East,Relatively New,1490.0,1176.0,863.91,0.0,0.0,1.0,0.0,0.0,1.0,102.0,496.6666666666667
159,flat,m3m heights,sector 65,2.44,13297.0,1835.0,Super Built up area 1828(169.83 sq.m.),3.0,3.0,2,7.0,,Under Construction,1828.0,,,0.0,0.0,0.0,0.0,0.0,0.0,31.0,611.6666666666666
160,flat,dlf the grove,sector 54,5.7,41245.0,1382.0,Built Up area: 1382 (128.39 sq.m.),3.0,3.0,3,1.0,East,Undefined,,1382.0,,0.0,0.0,0.0,0.0,0.0,0.0,46.0,460.6666666666667
162,flat,ireo victory valley,sector 67,2.95,12236.0,2411.0,Super Built up area 2411(223.99 sq.m.)Carpet area: 1906 sq.ft. (177.07 sq.m.),3.0,3.0,3,10.0,North-West,Relatively New,2411.0,,1906.0,0.0,1.0,0.0,0.0,0.0,1.0,174.0,803.6666666666666
163,flat,shapoorji pallonji joyville gurugram,sector 102,1.41,10307.0,1368.0,Super Built up area 1368(127.09 sq.m.),2.0,2.0,3,0.0,North-East,Relatively New,1368.0,,,0.0,0.0,0.0,0.0,1.0,0.0,49.0,684.0
164,flat,godrej habitat,sector 3,1.3,9003.0,1444.0,Carpet area: 1444 (134.15 sq.m.),2.0,2.0,2,6.0,,Under Construction,,,1444.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,722.0
165,flat,tulsiani easy in homes,sohna road,0.4,7921.0,505.0,Carpet area: 505 (46.92 sq.m.),2.0,2.0,3,9.0,,Under Construction,,,505.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,252.5
166,house,ss aaron ville,sector 49,6.75,15000.0,4500.0,Built Up area: 4500 (418.06 sq.m.),5.0,4.0,2,2.0,North,New Property,,4500.0,,0.0,0.0,0.0,0.0,1.0,0.0,49.0,900.0
167,flat,ramprastha the edge towers,sector 37d,1.0,5650.0,1770.0,Super Built up area 1770(164.44 sq.m.),3.0,3.0,3+,13.0,,Moderately Old,1770.0,,,0.0,0.0,0.0,0.0,0.0,0.0,38.0,590.0
168,house,independent,sector 4,1.9,8444.0,2250.0,Plot area 250(209.03 sq.m.)Carpet area: 190 sq.yards (158.86 sq.m.),4.0,3.0,2,2.0,North-East,Moderately Old,,,190.0,0.0,0.0,1.0,1.0,0.0,1.0,46.0,562.5
169,house,signature global park,sohna road,0.85,7589.0,1120.0,Built Up area: 1120 (104.05 sq.m.),3.0,2.0,2,1.0,,Under Construction,,1120.0,,0.0,0.0,0.0,0.0,0.0,0.0,15.0,373.3333333333333
170,flat,indiabulls centrum park,sector 103,1.33,8581.0,1550.0,Super Built up area 1790(166.3 sq.m.)Carpet area: 1550 sq.ft. (144 sq.m.),3.0,3.0,3+,8.0,East,Relatively New,1790.0,,1550.0,1.0,0.0,0.0,0.0,0.0,0.0,150.0,516.6666666666666
171,flat,signature global solera,sector 107,0.27,5521.0,489.0,Carpet area: 489 (45.43 sq.m.),2.0,2.0,2,0.0,North-East,Relatively New,,,489.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,244.5
172,house,kothi,sector 17b,6.95,15444.0,4500.0,Plot area 500(418.06 sq.m.)Built Up area: 3500 sq.yards (2926.45 sq.m.),4.0,4.0,3+,2.0,,Old Property,,3500.0,,1.0,1.0,1.0,1.0,0.0,0.0,33.0,1125.0
173,flat,smart world orchard,sector 61,1.55,13478.0,1150.0,Super Built up area 1150(106.84 sq.m.),2.0,2.0,1,3.0,,Under Construction,1150.0,,,1.0,0.0,0.0,0.0,0.0,0.0,43.0,575.0
174,flat,dlf new town heights,sector 86,1.4,5942.0,2356.0,Super Built up area 2356(218.88 sq.m.),4.0,4.0,3+,20.0,South-East,Relatively New,2356.0,,,0.0,1.0,0.0,1.0,0.0,0.0,65.0,589.0
175,flat,signature global the millennia,sector 37d,0.55,9167.0,600.0,Super Built up area 600(55.74 sq.m.),2.0,2.0,3,3.0,,New Property,600.0,,,0.0,0.0,0.0,0.0,0.0,0.0,53.0,300.0
176,flat,sidhartha ncr one,sector 95,0.56,4106.0,1364.0,Built Up area: 1364 (126.72 sq.m.)Carpet area: 1200 sq.ft. (111.48 sq.m.),2.0,2.0,2,10.0,,Undefined,,1364.0,1200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,682.0
177,flat,parsvnath green ville,sector 48,1.5,8787.0,1707.0,Super Built up area 1707(158.59 sq.m.)Built Up area: 1600 sq.ft. (148.64 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),3.0,3.0,3,1.0,North,Old Property,1707.0,1600.0,1400.0,0.0,0.0,0.0,0.0,0.0,1.0,128.0,569.0
178,flat,earth copia,sector 112,0.7,4673.0,1498.0,Built Up area: 1498 (139.17 sq.m.),2.0,2.0,2,4.0,East,Relatively New,,1498.0,,0.0,0.0,0.0,0.0,0.0,0.0,65.0,749.0
179,flat,pivotal devaan,sector 84,0.41,7033.0,583.0,Super Built up area 583(54.16 sq.m.)Built Up area: 565 sq.ft. (52.49 sq.m.)Carpet area: 483 sq.ft. (44.87 sq.m.),2.0,2.0,2,10.0,East,New Property,583.0,565.0,483.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,291.5
180,flat,m3m woodshire,sector 107,1.49,6311.0,2361.0,Super Built up area 2361(219.34 sq.m.),3.0,4.0,3+,5.0,East,Relatively New,2361.0,,,0.0,1.0,1.0,0.0,0.0,1.0,174.0,787.0
181,flat,m3m soulitude,sector 89,1.32,16923.0,780.0,Carpet area: 780 (72.46 sq.m.),3.0,3.0,3,1.0,,Under Construction,,,780.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,260.0
182,flat,antriksh heights,sector 84,0.6,5000.0,1200.0,Super Built up area 1200(111.48 sq.m.),2.0,2.0,2,14.0,North,Relatively New,1200.0,,,0.0,0.0,0.0,0.0,0.0,0.0,52.0,600.0
183,flat,signature global city 81,sector 81,0.89,8279.0,1075.0,Carpet area: 1075 (99.87 sq.m.),2.0,2.0,2,3.0,North,Under Construction,,,1075.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,537.5
184,flat,ramprastha skyz,sector 37d,1.1,6377.0,1725.0,Super Built up area 1725(160.26 sq.m.),3.0,3.0,3+,7.0,East,Under Construction,1725.0,,,0.0,0.0,0.0,0.0,0.0,0.0,109.0,575.0
185,flat,la vida by tata housing,sector 113,2.78,10335.0,2690.0,Super Built up area 2690(249.91 sq.m.)Built Up area: 2350 sq.ft. (218.32 sq.m.)Carpet area: 2170 sq.ft. (201.6 sq.m.),3.0,4.0,3+,5.0,North-East,Relatively New,2690.0,2350.0,2170.0,0.0,1.0,0.0,0.0,0.0,0.0,174.0,896.6666666666666
186,flat,tulip ivory,sector 70,2.0,8333.0,2400.0,Super Built up area 2400(222.97 sq.m.),4.0,5.0,3+,2.0,South-East,Relatively New,2400.0,,,0.0,1.0,0.0,0.0,0.0,1.0,49.0,600.0
187,flat,dlf the skycourt,sector 86,1.56,8087.0,1929.0,Super Built up area 1929(179.21 sq.m.)Built Up area: 1580 sq.ft. (146.79 sq.m.)Carpet area: 1450 sq.ft. (134.71 sq.m.),3.0,4.0,3+,17.0,South-West,Relatively New,1929.0,1580.0,1450.0,0.0,0.0,1.0,0.0,0.0,0.0,174.0,643.0
188,flat,indiabulls centrum park,sector 103,2.36,9183.0,2570.0,Super Built up area 2875(267.1 sq.m.)Carpet area: 2570 sq.ft. (238.76 sq.m.),4.0,6.0,3+,8.0,East,Relatively New,2875.0,,2570.0,0.0,1.0,0.0,0.0,0.0,1.0,159.0,642.5
189,house,independent,sector 7,1.15,8519.0,1350.0,Plot area 150(125.42 sq.m.),5.0,3.0,2,2.0,North-East,Old Property,,1350.0,,0.0,0.0,0.0,1.0,0.0,0.0,15.0,270.0
190,flat,godrej frontier,sector 80,1.6,6999.0,2286.0,Super Built up area 2262(210.15 sq.m.),3.0,3.0,3,5.0,,Moderately Old,2262.0,,,0.0,1.0,0.0,0.0,0.0,0.0,53.0,762.0
191,flat,capital residences 360,sector 70a,1.1,7586.0,1450.0,Super Built up area 1450(134.71 sq.m.),2.0,2.0,3+,8.0,,New Property,1450.0,,,0.0,0.0,0.0,0.0,0.0,0.0,60.0,725.0
192,flat,signature global park,sohna road,0.85,7863.0,1081.0,Super Built up area 1081(100.43 sq.m.)Built Up area: 1080 sq.ft. (100.34 sq.m.)Carpet area: 670 sq.ft. (62.25 sq.m.),3.0,2.0,2,4.0,East,New Property,1081.0,1080.0,670.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,360.3333333333333
193,flat,indiabulls enigma,sector 110,4.25,10954.0,3880.0,Super Built up area 3880(360.46 sq.m.),5.0,5.0,3+,4.0,East,Relatively New,3880.0,,,0.0,1.0,0.0,0.0,0.0,0.0,101.0,776.0
194,flat,m3m woodshire,sector 107,0.82,6003.0,1366.0,Super Built up area 1366(126.91 sq.m.),2.0,2.0,3+,7.0,North-East,Relatively New,1366.0,,,0.0,0.0,0.0,0.0,0.0,0.0,111.0,683.0
195,flat,signature global synera,sector 81,0.48,8027.0,598.0,Super Built up area 598(55.56 sq.m.)Carpet area: 498 sq.ft. (46.27 sq.m.),2.0,2.0,1,14.0,,Relatively New,598.0,,498.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,299.0
196,flat,indiabulls centrum park,sector 103,1.15,7765.0,1481.0,Super Built up area 1481(137.59 sq.m.)Built Up area: 1250 sq.ft. (116.13 sq.m.),2.0,2.0,3,8.0,North-East,Relatively New,1481.0,1250.0,,1.0,0.0,0.0,0.0,0.0,1.0,135.0,740.5
197,flat,elevate,sector 50,6.75,19882.0,3395.0,Built Up area: 3395 (315.41 sq.m.),4.0,4.0,0,10.0,,Undefined,,3395.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848.75
198,flat,ansals highland park,dwarka expressway gurgaon,1.2,6186.0,1940.0,Built Up area: 1940 (180.23 sq.m.),3.0,3.0,3+,4.0,,Under Construction,,1940.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,646.6666666666666
199,flat,bestech park view ananda,sector 81,1.45,8011.0,1810.0,Super Built up area 1810(168.15 sq.m.)Built Up area: 1650 sq.ft. (153.29 sq.m.)Carpet area: 1500 sq.ft. (139.35 sq.m.),3.0,3.0,3,8.0,North,Relatively New,1810.0,1650.0,1500.0,0.0,0.0,0.0,0.0,1.0,1.0,128.0,603.3333333333334
200,flat,emaar palm gardens,sector 83,1.75,9211.0,1900.0,Super Built up area 1900(176.52 sq.m.)Carpet area: 1240.04 sq.ft. (115.2 sq.m.),3.0,3.0,3,6.0,North-West,Relatively New,1900.0,,1240.04,0.0,1.0,0.0,0.0,0.0,1.0,105.0,633.3333333333334
201,flat,supertech hues,sector 68,1.0,8475.0,1180.0,Carpet area: 1180 (109.63 sq.m.),2.0,2.0,2,12.0,,New Property,,,1180.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,590.0
202,flat,kendriya vihar,sector 56,0.47,7769.0,605.0,Carpet area: 605 (56.21 sq.m.),1.0,1.0,1,3.0,,Old Property,,,605.0,0.0,0.0,0.0,0.0,0.0,1.0,52.0,605.0
203,flat,ild greens,sector 37c,0.95,5067.0,1875.0,Super Built up area 1875(174.19 sq.m.),3.0,3.0,3+,0.0,,New Property,1875.0,,,0.0,0.0,0.0,0.0,0.0,0.0,51.0,625.0
204,flat,capital residences 360,sector 70a,1.55,7844.0,1976.0,Super Built up area 1976(183.58 sq.m.)Built Up area: 1600 sq.ft. (148.64 sq.m.)Carpet area: 1400 sq.ft. (130.06 sq.m.),3.0,3.0,3,8.0,South,Relatively New,1976.0,1600.0,1400.0,1.0,1.0,0.0,1.0,1.0,0.0,42.0,658.6666666666666
205,flat,lotus elise,sector 99,0.95,6552.0,1450.0,Carpet area: 1450 (134.71 sq.m.),2.0,3.0,3,7.0,,Relatively New,,,1450.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,725.0
206,flat,ss the leaf,sector 85,1.84,7641.0,2408.0,Super Built up area 2408(223.71 sq.m.)Carpet area: 1685 sq.ft. (156.54 sq.m.),3.0,4.0,3,8.0,South-East,Relatively New,2408.0,,1685.0,0.0,0.0,0.0,1.0,0.0,0.0,158.0,802.6666666666666
207,flat,awho shanti vihar,sector 95,0.82,9880.0,830.0,Super Built up area 1400(130.06 sq.m.)Carpet area: 830 sq.ft. (77.11 sq.m.),2.0,2.0,3+,13.0,East,New Property,1400.0,,830.0,1.0,0.0,0.0,0.0,0.0,0.0,114.0,415.0
208,flat,unitech the residences,sector 33,1.1,9910.0,1110.0,Super Built up area 1110(103.12 sq.m.)Built Up area: 1100 sq.ft. (102.19 sq.m.)Carpet area: 1000 sq.ft. (92.9 sq.m.),2.0,2.0,3,9.0,East,Moderately Old,1110.0,1100.0,1000.0,0.0,0.0,0.0,0.0,0.0,1.0,44.0,555.0
209,flat,capital residences 360,sector 70a,1.1,7586.0,1450.0,Super Built up area 1450(134.71 sq.m.),2.0,2.0,2,10.0,South-East,Relatively New,1450.0,,,1.0,0.0,0.0,0.0,0.0,0.0,42.0,725.0
210,flat,mapsko casa bella,sector 82,1.3,6379.0,2038.0,Super Built up area 1960(182.09 sq.m.),4.0,4.0,3+,1.0,North,Relatively New,1960.0,,,0.0,1.0,0.0,0.0,0.0,0.0,130.0,509.5
211,flat,ats tourmaline,sector 109,1.75,8140.0,2150.0,Super Built up area 2150(199.74 sq.m.),3.0,4.0,3+,9.0,North-East,Relatively New,2150.0,,,0.0,1.0,0.0,0.0,0.0,0.0,94.0,716.6666666666666
212,flat,tarc maceo,sector 91,1.5,6466.0,2320.0,Super Built up area 2320(215.54 sq.m.)Carpet area: 1325 sq.ft. (123.1 sq.m.),3.0,4.0,3+,3.0,North-West,Relatively New,2320.0,,1325.0,1.0,1.0,0.0,0.0,0.0,0.0,112.0,773.3333333333334
213,flat,godrej nature plus,sector 33,1.35,8232.0,1640.0,Super Built up area 1640(152.36 sq.m.),3.0,2.0,3+,7.0,North-East,Under Construction,1640.0,,,0.0,0.0,0.0,1.0,0.0,0.0,49.0,546.6666666666666
214,flat,ansal harmony homes,sector 57,1.12,10667.0,1050.0,Super Built up area 1050(97.55 sq.m.),2.0,2.0,1,0.0,,Old Property,1050.0,,,0.0,0.0,0.0,0.0,0.0,0.0,72.0,525.0
215,flat,ramprastha primera,sector 37d,1.2,13333.0,900.0,Carpet area: 900 (83.61 sq.m.),3.0,3.0,3,5.0,North-East,Relatively New,,,900.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,300.0
216,flat,smart world orchard,sector 61,1.7,15179.0,1120.0,Carpet area: 1120 (104.05 sq.m.),2.0,2.0,2,4.0,East,Under Construction,,,1120.0,1.0,0.0,0.0,0.0,0.0,0.0,127.0,560.0
218,house,independent,sector 43,3.35,26973.0,1242.0,Plot area 138(115.39 sq.m.),1.0,1.0,0,1.0,East,Old Property,,1242.0,,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1242.0
219,flat,shree vardhman flora,sector 90,1.25,4854.0,2575.0,Carpet area: 2575 (239.23 sq.m.),4.0,4.0,3,10.0,East,Relatively New,,,2575.0,1.0,0.0,0.0,1.0,0.0,0.0,174.0,643.75
220,flat,orchid petals,sector 49,2.35,11559.0,2033.0,Super Built up area 2033(188.87 sq.m.)Built Up area: 2030 sq.ft. (188.59 sq.m.)Carpet area: 1750 sq.ft. (162.58 sq.m.),3.0,3.0,3,15.0,West,Relatively New,2033.0,2030.0,1750.0,0.0,0.0,0.0,0.0,1.0,0.0,49.0,677.6666666666666
221,house,independent,sector 23,2.4,12000.0,2000.0,Plot area 2000(185.81 sq.m.),3.0,3.0,2,2.0,North-East,Moderately Old,,2000.0,,0.0,0.0,1.0,1.0,0.0,0.0,28.0,666.6666666666666
222,flat,shree vardhman flora,sector 90,0.85,4404.0,1930.0,Super Built up area 1930(179.3 sq.m.)Carpet area: 1450 sq.ft. (134.71 sq.m.),3.0,4.0,3,3.0,South-East,Relatively New,1930.0,,1450.0,0.0,1.0,1.0,0.0,0.0,0.0,110.0,643.3333333333334
223,house,independent,sector 4,0.47,8007.0,587.0,Plot area 624(57.97 sq.m.),2.0,1.0,1,1.0,East,Moderately Old,,624.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,293.5
224,house,ansals palam vihar,sector 2,2.68,17213.0,1557.0,Plot area 173(144.65 sq.m.),4.0,3.0,2,3.0,,Moderately Old,,1557.0,,0.0,0.0,1.0,0.0,0.0,1.0,74.0,389.25
225,house,independent,sector 4,0.92,15257.0,603.0,Plot area 67(56.02 sq.m.),1.0,4.0,3,4.0,East,Moderately Old,,603.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,603.0
